Order ID,Order Date,Customer ID,Product,Category,Sub-Category,Sales,Quantity,Discount,Profit,Region,City
ORD-1916,2024-05-27,CUST-61,Binders - Model 14,Office Supplies,Binders,172.85,10,0.11,22.6,East,Los Angeles
ORD-1917,2024-09-19,CUST-269,Accessories - Model 28,Technology,Accessories,136.12,8,0.42,10.91,East,Los Angeles
ORD-1918,2024-10-29,CUST-130,Binders - Model 14,Office Supplies,Binders,413.29,1,0.46,65.98,East,Houston
ORD-1919,2024-08-31,CUST-9,Laptops - Model 40,Technology,Laptops,232.82,1,0.28,32.79,East,Phoenix
ORD-1920,2024-12-09,CUST-94,Paper - Model 40,Office Supplies,Paper,15.52,6,0.46,1.74,East,Houston
ORD-1921,2024-07-22,CUST-131,Chairs - Model 15,Furniture,Chairs,256.47,8,0.15,55.09,East,Houston
ORD-1922,2024-01-03,CUST-292,Binders - Model 15,Office Supplies,Binders,309.09,3,0.06,55.54,South,Los Angeles
ORD-1923,2024-05-10,CUST-256,Accessories - Model 30,Technology,Accessories,331.1,10,0.26,70.75,Central,Houston
ORD-1924,2024-02-11,CUST-220,Paper - Model 13,Office Supplies,Paper,266.68,6,0.37,49.97,Central,Los Angeles
ORD-1925,2024-08-14,CUST-256,Laptops - Model 36,Technology,Laptops,454.31,4,0.48,35.4,East,Los Angeles
ORD-1926,2024-11-23,CUST-124,Accessories - Model 19,Technology,Accessories,276.65,3,0.24,32.07,South,Chicago
ORD-1927,2024-09-28,CUST-127,Paper - Model 15,Office Supplies,Paper,22.34,6,0.01,3.32,East,Phoenix
ORD-1928,2024-04-02,CUST-284,Chairs - Model 21,Furniture,Chairs,445.45,9,0.32,83.88,South,Houston
ORD-1929,2024-08-08,CUST-287,Bookcases - Model 41,Furniture,Bookcases,36.01,3,0.01,10.24,South,Phoenix
ORD-1930,2024-08-24,CUST-65,Paper - Model 5,Office Supplies,Paper,466.06,10,0.22,60.29,East,Houston
ORD-1931,2024-01-04,CUST-270,Binders - Model 12,Office Supplies,Binders,492.53,6,0.43,64.96,West,Los Angeles
ORD-1932,2024-05-12,CUST-33,Binders - Model 22,Office Supplies,Binders,358.18,9,0.25,41.94,East,Chicago
ORD-1933,2024-04-14,CUST-133,Tables - Model 12,Furniture,Tables,310.62,8,0.43,33.76,East,New York
ORD-1934,2024-07-04,CUST-93,Pens - Model 47,Office Supplies,Pens,321.58,1,0.46,22.52,Central,New York
ORD-1935,2024-07-06,CUST-297,Binders - Model 32,Office Supplies,Binders,457.62,1,0.23,93.62,East,Phoenix
ORD-1936,2024-09-06,CUST-208,Bookcases - Model 21,Furniture,Bookcases,491.71,10,0.25,58.65,South,Los Angeles
ORD-1937,2024-10-29,CUST-153,Accessories - Model 14,Technology,Accessories,110.39,7,0.45,7.66,East,Houston
ORD-1938,2024-06-07,CUST-126,Chairs - Model 14,Furniture,Chairs,74.06,10,0.15,9.23,Central,Phoenix
ORD-1939,2024-08-23,CUST-261,Binders - Model 26,Office Supplies,Binders,97.18,7,0.03,25.47,East,New York
ORD-1940,2024-08-27,CUST-85,Pens - Model 45,Office Supplies,Pens,100.28,6,0.27,15.44,Central,Los Angeles
ORD-1941,2024-09-26,CUST-259,Tables - Model 10,Furniture,Tables,87.34,7,0.06,23.59,West,Chicago
ORD-1942,2024-10-26,CUST-22,Paper - Model 40,Office Supplies,Paper,83.66,7,0.41,14.22,Central,Chicago
ORD-1943,2024-12-26,CUST-287,Binders - Model 32,Office Supplies,Binders,115.01,9,0.36,19.03,East,Chicago
ORD-1944,2024-11-10,CUST-178,Phones - Model 9,Technology,Phones,374.85,6,0.46,24.0,Central,Chicago
ORD-1945,2024-11-01,CUST-61,Tables - Model 19,Furniture,Tables,301.48,8,0.42,18.75,Central,New York
ORD-1946,2024-06-22,CUST-98,Accessories - Model 22,Technology,Accessories,461.37,1,0.38,29.3,East,New York
ORD-1947,2024-04-25,CUST-41,Accessories - Model 34,Technology,Accessories,39.53,4,0.44,2.75,South,Chicago
ORD-1948,2024-12-02,CUST-12,Tables - Model 48,Furniture,Tables,175.38,9,0.14,19.28,Central,Houston
ORD-1949,2024-08-18,CUST-84,Paper - Model 36,Office Supplies,Paper,145.19,3,0.03,20.84,West,New York
ORD-1950,2024-05-14,CUST-288,Phones - Model 11,Technology,Phones,278.98,6,0.12,57.8,South,Chicago
ORD-1951,2024-04-10,CUST-150,Binders - Model 49,Office Supplies,Binders,279.69,8,0.38,17.89,East,Houston
ORD-1952,2024-04-09,CUST-201,Phones - Model 25,Technology,Phones,496.29,1,0.03,117.73,East,Houston
ORD-1953,2024-10-01,CUST-156,Accessories - Model 1,Technology,Accessories,487.95,2,0.23,62.72,Central,Houston
ORD-1954,2024-03-09,CUST-168,Chairs - Model 44,Furniture,Chairs,126.1,4,0.15,21.66,Central,Los Angeles
ORD-1955,2024-06-29,CUST-87,Chairs - Model 18,Furniture,Chairs,348.26,6,0.09,67.07,South,Houston
ORD-1956,2024-09-18,CUST-200,Chairs - Model 45,Furniture,Chairs,151.17,5,0.21,22.43,Central,Houston
ORD-1957,2024-08-18,CUST-225,Accessories - Model 21,Technology,Accessories,308.67,10,0.04,56.91,Central,New York
ORD-1958,2024-10-05,CUST-63,Phones - Model 9,Technology,Phones,457.92,9,0.02,57.42,East,New York
ORD-1959,2024-10-12,CUST-132,Pens - Model 13,Office Supplies,Pens,177.38,10,0.24,28.94,South,Los Angeles
ORD-1960,2024-11-06,CUST-85,Bookcases - Model 5,Furniture,Bookcases,434.73,8,0.26,46.28,West,Houston
ORD-1961,2024-12-01,CUST-199,Laptops - Model 43,Technology,Laptops,313.21,8,0.17,29.65,Central,Chicago
ORD-1962,2024-02-26,CUST-218,Accessories - Model 13,Technology,Accessories,242.9,10,0.1,28.9,East,Chicago
ORD-1963,2024-04-03,CUST-258,Tables - Model 37,Furniture,Tables,342.64,4,0.15,42.28,West,Chicago
ORD-1964,2024-05-18,CUST-264,Bookcases - Model 36,Furniture,Bookcases,373.19,2,0.08,96.71,Central,Phoenix
ORD-1965,2024-02-11,CUST-191,Accessories - Model 31,Technology,Accessories,39.24,3,0.12,4.73,South,New York
ORD-1966,2024-08-04,CUST-92,Tables - Model 46,Furniture,Tables,187.06,3,0.21,30.69,Central,Chicago
ORD-1967,2024-12-28,CUST-246,Pens - Model 14,Office Supplies,Pens,42.41,9,0.23,9.75,East,Houston
ORD-1968,2024-11-30,CUST-67,Accessories - Model 29,Technology,Accessories,475.3,3,0.41,42.68,East,Phoenix
ORD-1969,2024-07-03,CUST-33,Accessories - Model 20,Technology,Accessories,395.48,5,0.07,59.36,West,Houston
ORD-1970,2024-12-15,CUST-88,Tables - Model 23,Furniture,Tables,272.55,8,0.05,32.2,East,Chicago
ORD-1971,2024-11-03,CUST-226,Bookcases - Model 11,Furniture,Bookcases,372.29,10,0.44,37.58,Central,Los Angeles
ORD-1972,2024-09-23,CUST-149,Bookcases - Model 12,Furniture,Bookcases,287.44,1,0.07,62.31,West,Los Angeles
ORD-1973,2024-06-28,CUST-284,Phones - Model 35,Technology,Phones,403.25,2,0.09,50.31,East,Los Angeles
ORD-1974,2024-04-15,CUST-50,Pens - Model 22,Office Supplies,Pens,491.61,5,0.22,68.4,South,Chicago
ORD-1975,2024-01-09,CUST-278,Accessories - Model 13,Technology,Accessories,232.06,4,0.35,36.85,South,Los Angeles
ORD-1976,2024-07-13,CUST-75,Tables - Model 4,Furniture,Tables,408.32,6,0.21,84.07,East,Los Angeles
ORD-1977,2024-08-11,CUST-265,Paper - Model 15,Office Supplies,Paper,325.92,5,0.01,69.51,Central,Los Angeles
ORD-1978,2024-03-18,CUST-229,Paper - Model 19,Office Supplies,Paper,375.16,9,0.26,65.23,South,Los Angeles
ORD-1979,2024-05-02,CUST-227,Paper - Model 21,Office Supplies,Paper,168.26,6,0.38,19.74,South,Chicago
ORD-1980,2024-11-09,CUST-180,Pens - Model 45,Office Supplies,Pens,273.44,10,0.25,28.25,East,Phoenix
ORD-1981,2024-07-24,CUST-277,Binders - Model 9,Office Supplies,Binders,415.53,6,0.3,57.53,West,New York
ORD-1982,2024-10-31,CUST-224,Binders - Model 11,Office Supplies,Binders,459.95,2,0.33,31.16,South,New York
ORD-1983,2024-02-01,CUST-156,Laptops - Model 24,Technology,Laptops,421.28,10,0.23,36.31,South,New York
ORD-1984,2024-11-25,CUST-52,Tables - Model 35,Furniture,Tables,369.24,8,0.35,62.95,South,Chicago
ORD-1985,2024-08-25,CUST-110,Pens - Model 44,Office Supplies,Pens,110.68,4,0.16,26.4,South,Chicago
ORD-1986,2024-04-08,CUST-77,Phones - Model 48,Technology,Phones,455.17,1,0.27,71.23,Central,Chicago
ORD-1987,2024-08-19,CUST-173,Bookcases - Model 12,Furniture,Bookcases,92.82,3,0.03,10.67,South,Houston
ORD-1988,2024-11-18,CUST-211,Bookcases - Model 21,Furniture,Bookcases,471.5,9,0.07,99.6,Central,Los Angeles
ORD-1989,2024-07-12,CUST-81,Accessories - Model 22,Technology,Accessories,385.52,9,0.02,97.88,Central,Houston
ORD-1990,2024-04-04,CUST-245,Tables - Model 19,Furniture,Tables,226.18,4,0.23,37.99,Central,New York
ORD-1991,2024-11-05,CUST-255,Bookcases - Model 41,Furniture,Bookcases,141.78,1,0.13,19.09,Central,Chicago
ORD-1992,2024-07-14,CUST-112,Paper - Model 1,Office Supplies,Paper,337.29,2,0.33,59.49,East,Los Angeles
ORD-1993,2024-02-16,CUST-190,Bookcases - Model 16,Furniture,Bookcases,136.23,3,0.38,9.46,Central,Phoenix
ORD-1994,2024-04-17,CUST-162,Laptops - Model 14,Technology,Laptops,73.48,4,0.11,8.02,Central,Chicago
ORD-1995,2024-05-06,CUST-47,Laptops - Model 22,Technology,Laptops,299.91,6,0.46,34.98,West,Houston
ORD-1996,2024-08-15,CUST-189,Laptops - Model 4,Technology,Laptops,39.52,1,0.15,4.28,Central,Chicago
ORD-1997,2024-03-16,CUST-247,Phones - Model 24,Technology,Phones,407.67,1,0.35,72.89,West,Chicago
ORD-1998,2024-09-16,CUST-84,Pens - Model 8,Office Supplies,Pens,36.21,10,0.38,5.48,East,Chicago
ORD-1999,2024-04-29,CUST-80,Laptops - Model 9,Technology,Laptops,227.82,9,0.34,27.97,East,Phoenix
